SecurityCode,companyName,marketCapFull
507747,TTK HEALTHCARE LTD.-$,2119.55
519183,ADF FOODS LTD.-$,2127.51
539636,Precision Camshafts Ltd,2127.68
501423,SHAILY ENGINEERING PLASTICS LTD.,2128.25
531637,Praveg Ltd,2140.75
533552,RUPA & COMPANY LTD.,2149.95
543419,Shriram Properties Ltd,2155.37
526729,GOLDIAM INTERNATIONAL LTD.,2165.81
523618,DREDGING CORPORATION OF INDIA LTD.,2170.0
506480,GOCL Corporation Ltd-$,2178.23
540774,IFGL Refractories Ltd,2178.4
532348,SUBEX LTD.,2183.38
530199,THEMIS MEDICARE LTD.,2187.5
500215,AGRO TECH FOODS LTD.,2196.89
532390,TAJGVK HOTELS & RESORTS LTD.,2197.69
500068,DISA INDIA LTD.,2206.76
544119,Rashi Peripherals Ltd,2210.6
540136,HPL Electric & Power Ltd,2216.44
523127,EIH ASSOCIATED HOTELS LTD.-$,2216.56
532705,JAGRAN PRAKASHAN LTD.,2216.81
541974,Manorama Industries Ltd,2218.34
523445,RELIANCE INDUSTRIAL INFRASTRUCTURE LTD.,2221.74
517206,LUMAX INDUSTRIES LTD.,2226.58
543328,Krsnaa Diagnostics Ltd,2227.83
500314,ORIENTAL HOTELS LTD.,2230.7
524332,BCL Industries Ltd-$,2230.79
543547,Ddev Plastiks Industries Ltd,2235.61
541336,Indostar Capital Finance Ltd,2238.39
539841,Lancer Container Lines Ltd,2239.76
500672,NOVARTIS INDIA LTD.,2246.86
530131,UDAIPUR CEMENT WORKS LTD.,2247.2
522241,M.M.FORGINGS LTD.-$,2247.51
540710,Capacite Infraprojects Ltd,2258.5
505192,SML ISUZU LIMITED,2259.24
540602,GTPL Hathway Ltd,2262.19
522064,Honda India Power Products Ltd,2262.28
543996,Updater Services Ltd,2263.0
522249,MAYUR UNIQUOTERS LTD.-$,2263.12
543923,IKIO Lighting Ltd,2282.49
531179,ARMAN FINANCIAL SERVICES LTD.,2284.86
500412,THIRUMALAI CHEMICALS LTD.,2285.3
500150,FOSECO INDIA LTD.,2294.85
539799,Bharat Wire Ropes Ltd,2295.76
511551,Monarch Networth Capital Ltd,2298.05
539594,Mishtann Foods Ltd,2309.0
530239,SUVEN LIFE SCIENCES LTD.,2312.67
503811,SIYARAM SILK MILLS LTD.-$,2333.38
533104,GLOBUS SPIRITS LTD.,2336.48
526881,63 Moons Technologies Ltd,2344.71
542919,Artemis Medicare Services Ltd,2356.61
543620,Insolation Energy Ltd,2365.68
544004,IRM Energy Ltd,2372.63
500193,HLV Ltd,2372.68
512267,MEDIA MATRIX WORLDWIDE LTD.,2382.16
543974,Vishnu Prakash R Punglia Ltd,2383.19
590013,XPRO INDIA LTD.,2384.13
506879,GUJARAT THEMIS BIOSYN LTD.,2398.33
532663,Sasken Technologies Ltd,2406.26
524164,IOL CHEMICALS & PHARMACEUTICALS LTD.,2406.93
524019,Kingfa Science & Technology (India) Ltd-$,2409.98
533263,ORIENT GREEN POWER COMPANY LTD.,2411.6
500460,MUKAND LTD.,2438.36
523694,APCOTEX INDUSTRIES LTD.,2439.82
523261,VENKY'S (INDIA) LTD.,2441.34
543689,Uniparts India Ltd,2453.7
511742,Ugro Capital Ltd,2456.95
532960,Dhani Services Ltd,2456.97
544029,Gandhar Oil Refinery (India) Ltd,2458.49
543812,DIVGI TORQTRANSFER SYSTEMS Ltd,2465.75
534809,PC JEWELLER LTD.,2468.5
543283,Barbeque-Nation Hospitality Ltd,2478.13
513269,MAN INDUSTRIES (INDIA) LTD.-$,2490.07
526173,ANDREW YULE & COMPANY LTD.,2496.09
531112,Balu Forge Industries Ltd,2498.63
506235,ALEMBIC LTD.,2504.91
500052,BHANSALI ENGINEERING POLYMERS LTD.-$,2513.47
531508,EVEREADY INDUSTRIES INDIA LTD.,2524.79
539686,K.P. Energy Ltd,2526.22
539301,Arvind SmartSpaces Ltd,2527.05
541700,TCNS Clothing Co. Ltd,2552.46
543399,Tarsons Products Ltd,2555.76
500288,MOREPEN LABORATORIES LTD.,2560.96
505412,WENDT (INDIA) LTD.,2562.22
513349,AJMERA REALTY & INFRA INDIA LTD.,2568.75
523539,PRECISION WIRES INDIA LTD.,2569.1
543386,Fino Payments Bank Ltd,2571.32
514234,SANGAM (INDIA) LTD.,2573.88
509820,Huhtamaki India Ltd,2582.85
519156,VADILAL INDUSTRIES LTD.-$,2590.53
526829,CONFIDENCE PETROLEUM INDIA LTD.,2604.77
506222,Styrenix Performance Materials Ltd,2612.52
532440,MPS LTD.,2620.35
530135,Optiemus Infracom Ltd,2621.65
543389,Sigachi Industries Ltd,2622.1
539199,SG Finserve Ltd,2622.17
540544,PSP Projects Ltd,2626.92
500227,JINDAL POLY FILMS LTD.,2640.32
530555,PARAMOUNT COMMUNICATIONS LTD.-$,2642.31
543992,Yatra Online Ltd,2647.18
532983,RPG LIFE SCIENCES LTD.,2667.83
511431,Vakrangee Limited-$,2668.91
543591,Dreamfolks Services Ltd,2670.38
532808,Pearl Global Industries Limited,2679.79
532430,BF UTILITIES LTD.-$,2686.08
539678,Quick Heal Technologies Ltd,2688.61
541403,Dollar Industries Ltd,2707.63
542460,The Anup Engineering Ltd,2709.26
500186,HINDUSTAN OIL EXPLORATION CO.LTD.,2716.28
530843,CUPID LTD.-$,2717.03
544042,Bajel Projects Ltd,2725.04
526951,Stylam Industries Limited,2728.64
500201,INDIA GLYCOLS LTD.,2731.11
514167,GANESHA ECOSPHERE LTD.,2737.6
534758,CIGNITI TECHNOLOGIES LTD.,2741.75
532406,AVANTEL LTD.,2745.3
531431,SHAKTI PUMPS (INDIA) LTD.-$,2755.19
543983,EMS Ltd,2758.77
524091,Carysil Ltd,2771.69
590005,TIDE WATER OIL (INDIA) LTD.,2792.98
531266,V.S.T.TILLERS TRACTORS LTD.-$,2804.74
539404,Satin Creditcare Network Ltd,2813.14
533137,Den Networks Ltd,2815.14
532775,GTL INFRASTRUCTURE LTD.,2817.54
543367,Paras Defence and Space Technologies Ltd,2819.31
540724,Prataap Snacks Ltd,2819.85
524667,SAVITA OIL TECHNOLOGIES LTD.,2824.13
590066,K.C.P.LTD.,2834.98
540768,Mahindra Logistics Ltd,2837.14
543321,Tatva Chintan Pharma Chem Ltd,2846.93
532479,ISMT LTD.,2854.76
500407,SWARAJ ENGINES LTD.,2857.76
544107,BLS E-Services Ltd,2895.14
590051,SAKSOFT LTD.,2897.0
526521,SANGHI INDUSTRIES LTD.,2902.29
524051,POLYPLEX CORPORATION LTD.,2913.53
539450,S H Kelkar and Company Ltd,2913.76
544030,Flair Writing Industries Ltd,2931.57
535322,REPCO HOME FINANCE LTD.,2932.25
532022,FILATEX FASHIONS LTD.,2936.93
505010,AUTOMOTIVE AXLES LTD.,2943.43
526797,GREENPLY INDUSTRIES LTD.,2948.16
531761,Apollo Pipes Ltd,2950.4
500191,HMT LTD.,2955.81
533080,Mold-Tek Packaging Limited,2960.12
500108,MAHANAGAR TELEPHONE NIGAM LTD.,2966.67
519552,Heritage Foods Limited,2969.47
526227,FILATEX INDIA LTD.-$,2976.05
541163,Sandhar Technologies Ltd,2977.63
517300,GUJARAT INDUSTRIES POWER CO.LTD.,2984.94
543434,Supriya Lifescience Ltd,2990.74
523385,NILKAMAL LTD.,2995.25
500168,GOODYEAR INDIA LTD.,2996.34
543932,Ideaforge Technology Ltd,3000.24
544066,Sundaram-Clayton Ltd,3024.9
532395,Axiscades Technologies Ltd,3033.25
517015,VINDHYA TELELINKS LTD.,3034.0
532796,LUMAX AUTO TECHNOLOGIES LTD.,3047.67
523398,Johnson Controls-Hitachi Air Conditioning India Ltd,3056.26
523716,ASHIANA HOUSING LTD.-$,3061.99
590078,MAITHAN ALLOYS LTD.,3064.72
543714,Landmark Cars Ltd,3068.94
544067,Innova Captab Ltd,3073.55
539889,Parag Milk Foods Ltd,3076.42
532768,FIEM INDUSTRIES LTD.,3080.58
532268,Accelya Solutions India Ltd,3093.47
526807,SEAMEC LTD.,3094.22
500148,UFLEX LTD.,3096.07
543985,Zaggle Prepaid Ocean Services Ltd,3101.26
542905,Hindware Home Innovation Ltd,3101.52
505872,WPIL LTD.,3105.93
513097,SHIVALIK BIMETAL CONTROLS LTD.,3114.66
533344,PTC INDIA FINANCIAL SERVICES LTD.,3125.35
500041,BANNARI AMMAN SUGARS LTD.,3134.93
530655,Goodluck India Ltd,3145.78
543490,GMR Power and Urban Infra Ltd,3152.57
543528,Venus Pipes & Tubes Ltd,3164.57
500097,Dalmia Bharat Sugar and Industries Ltd,3191.03
533229,Bajaj Consumer Care Ltd,3194.98
543896,Avalon Technologies Ltd,3197.89
540797,Shalby Ltd,3205.73
509079,GUFIC BIOSCIENCES LTD.,3208.38
540701,Dishman Carbogen Amcis Ltd,3214.05
539871,Thyrocare Technologies Ltd,3218.99
509243,TVS SRICHAKRA LTD.-$,3219.79
530367,NRB BEARINGS LTD.,3229.95
530549,SHILPA MEDICARE LTD.,3242.05
534804,CARE Ratings Ltd,3261.56
538562,Skipper Ltd,3263.32
531201,SHILCHAR TECHNOLOGIES LTD.,3264.65
506022,PRAKASH INDUSTRIES LTD.,3277.2
543333,CarTrade Tech Ltd,3278.39
503960,BHARAT BIJLEE LTD.-$,3292.09
519091,TASTY BITE EATABLES LTD.,3305.56
517522,RAJRATAN GLOBAL WIRE LTD.,3321.95
532054,KDDL LTD.-$,3326.54
530305,PICCADILY AGRO INDUSTRIES LTD.,3352.82
502090,SAGAR CEMENTS LTD.-$,3354.61
527001,ASHAPURA MINECHEM LTD.,3356.17
532925,KAUSHALYA INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,3362.6
544020,ESAF Small Finance Bank Ltd,3369.23
532945,SEPC Ltd,3369.45
539883,Pilani Investment and Industries Corporation Ltd,3379.8
538666,Sharda Cropchem Ltd,3410.33
512529,SEQUENT SCIENTIFIC LTD.,3428.46
532612,INDOCO REMEDIES LTD.,3433.52
522215,HLE Glascoat Ltd,3443.65
508989,Navneet Education Limited,3452.01
540879,Apollo Micro Systems Ltd,3470.19
500235,KALYANI STEELS LTD.,3470.64
532528,DATAMATICS GLOBAL SERVICES LTD.,3484.78
544088,Medi Assist Healthcare Services Ltd,3496.33
533047,INDIAN METALS & FERRO ALLOYS LTD.,3512.41
524735,HIKAL LTD.,3519.62
542665,Neogen Chemicals Ltd,3526.83
531209,NUCLEUS SOFTWARE EXPORTS LTD.,3531.67
539542,Lux Industries Ltd,3542.14
520057,Jtekt India Ltd,3593.74
543650,DCX Systems Ltd,3606.14
543600,Harsha Engineers International Ltd,3607.62
532368,Brightcom Group Ltd,3634.28
532924,KOLTE-PATIL DEVELOPERS LTD.,3637.19
543667,Inox Green Energy Services Ltd,3652.46
501455,GREAVES COTTON LTD.,3667.92
500250,L.G.BALAKRISHNAN & BROS.LTD.,3675.11
500020,BOMBAY DYEING & MFG.CO.LTD.,3676.32
542774,Mufin Green Finance Ltd,3678.24
532748,PRIME FOCUS LTD.,3679.76
533158,Thangamayil Jewellery Ltd,3697.84
543989,Sai Silks (Kalamandir) Ltd,3707.63
543533,eMudhra Ltd,3709.22
532848,DELTA CORP LTD.,3723.36
543929,HMA Agro Industries Ltd,3748.26
506690,UNICHEM LABORATORIES LTD.,3748.75
539056,Imagicaaworld Entertainment Ltd,3754.0
532899,KAVERI SEED COMPANY LTD.,3780.6
508486,HAWKINS COOKERS LTD.-$,3781.61
590021,BHARAT RASAYAN LTD.,3791.98
500404,SUNFLAG IRON & STEEL CO.LTD.,3879.22
526947,LA OPALA RG LTD.,3881.67
534976,V-MART RETAIL LTD.,3913.79
506655,SUDARSHAN CHEMICAL INDUSTRIES LTD.,3928.99
540642,Salasar Techno Engineering Ltd,3958.94
500307,NIRLON LTD.,3964.29
532839,DISH TV INDIA LTD.,3966.06
505710,GRAUER & WEIL (INDIA) LTD.-$,3975.29
544008,Max Estates Ltd,3989.55
522034,SHANTHI GEARS LTD.,3997.28
507878,UNITECH LTD.,3997.78
544055,Muthoot Microfin Ltd,3998.04
500219,JAIN IRRIGATION SYSTEMS LTD.,4011.48
513262,STEEL STRIPS WHEELS LTD.-$,4017.39
517168,SUBROS LTD.,4045.6
543349,Ami Organics Ltd,4051.88
541301,Orient Electric Ltd,4075.29
543950,Yatharth Hospital & Trauma Care Services Ltd,4077.46
500243,Kirloskar Industries Ltd,4102.68
543213,Rossari Biotech Ltd,4120.52
523323,KOVAI MEDICAL CENTER & HOSPITAL LTD.,4138.36
590086,ORISSA MINERALS DEVELOPMENT COMPANY LTD.,4178.07
543332,Epigral Ltd,4181.4
543984,Samhi Hotels Ltd,4187.37
540205,Aditya Vision Ltd,4209.98
532772,DCB Bank Limited,4215.55
500444,WEST COAST PAPER MILLS LTD.,4227.13
533262,RAMKY INFRASTRUCTURE LTD.,4228.33
534600,JTL Industries Ltd,4307.79
544111,Apeejay Surrendra Park Hotels Ltd,4330.43
533553,T D POWER SYSTEMS LTD.,4333.72
532859,HINDUJA GLOBAL SOLUTIONS LTD.,4340.34
500285,SPICEJET LTD.,4354.44
533162,Hathway Cable & Datacom Ltd,4354.46
505283,KIRLOSKAR PNEUMATIC CO.LTD.,4368.73
542857,Greenpanel Industries Ltd,4393.13
538567,Gulf Oil Lubricants India Ltd,4433.8
523319,BALMER LAWRIE & CO.LTD.,4452.94
544118,Jana Small Finance Bank Ltd,4473.85
533269,VA TECH WABAG LTD.,4487.04
535602,Sharda Motor Industries Ltd,4487.99
533333,FINEOTEX CHEMICAL LTD.,4517.55
543212,Borosil Ltd,4527.14
532928,TRANSFORMERS AND RECTIFIERS (INDIA) LTD.,4532.11
507205,TILAKNAGAR INDUSTRIES LTD.-$,4539.18
512463,Lloyds Enterprises Ltd,4542.76
500463,Black Box Ltd,4552.65
532732,KEWAL KIRAN CLOTHING LTD.,4573.51
540025,Advanced Enzyme Technologies Ltd,4587.02
520051,JAMNA AUTO INDUSTRIES LTD.,4590.92
540212,TCI Express Ltd,4614.06
505242,DYNAMATIC TECHNOLOGIES LTD.-$,4638.18
544027,Fedbank Financial Services Ltd,4657.85
500730,NOCIL LTD.,4660.25
543311,India Pesticides Ltd,4660.67
532804,TECHNOCRAFT INDUSTRIES (INDIA) LTD.,4688.32
543748,Aarti Pharmalabs Ltd,4717.08
543249,Tarc Ltd,4734.82
500032,Bajaj Hindusthan Sugar Limited,4753.06
530073,SANGHVI MOVERS LTD.,4762.11
500355,RALLIS INDIA LTD.,4798.52
542773,IIFL Securities Ltd,4802.22
542851,Gensol Engineering Ltd,4809.29
532940,J.KUMAR INFRAPROJECTS LTD.,4809.68
530117,Privi Speciality Chemicals Ltd,4836.74
500655,Garware Hi-Tech Films Ltd,4839.77
532553,Welspun Enterprises Ltd,4872.17
532856,TIME TECHNOPLAST LTD.,4903.94
500171,GHCL LTD.,4920.21
524348,AARTI DRUGS LTD.,4921.74
500292,HEIDELBERGCEMENT INDIA LTD.,4925.44
507717,DHANUKA AGRITECH LTD.,4927.99
533581,PG ELECTROPLAST LTD.,4939.78
533271,ASHOKA BUILDCON LTD.,4951.96
500039,BANCO PRODUCTS (INDIA) LTD.-$,5006.31
538268,Wonderla Holidays Ltd,5022.3
500187,Agi Greenpac Ltd,5027.31
543711,Sula Vineyards Ltd,5037.39
540293,Pricol Ltd,5073.93
532726,Gallantt Ispat Ltd,5092.23
539787,HealthCare Global Enterprises Ltd,5104.59
544021,Protean eGov Technologies Ltd,5111.86
505714,GABRIEL INDIA LTD.-$,5135.99
502937,KESORAM INDUSTRIES LTD.,5218.75
539118,VRL Logistics Ltd,5227.99
523630,NATIONAL FERTILIZERS LTD.,5249.19
539658,TeamLease Services Ltd,5293.77
532630,GOKALDAS EXPORTS LTD.,5301.55
532509,SUPRAJIT ENGINEERING LTD.-$,5315.87
533151,D B Corp Ltd,5321.17
543489,Gateway Distriparks Ltd,5353.68
532668,AURIONPRO SOLUTIONS LTD.,5356.48
543248,Restaurant Brands Asia Ltd,5365.65
532891,Puravankara Ltd,5377.37
535754,Orient Cement Ltd,5380.88
521016,INDO COUNT INDUSTRIES LTD.,5398.96
543527,Prudent Corporate Advisory Services Ltd,5409.16
543358,Sansera Engineering Ltd,5426.63
505890,KENNAMETAL INDIA LTD.-$,5444.01
531358,CHOICE INTERNATIONAL LTD.,5449.53
505726,IFB INDUSTRIES LTD.,5474.49
540749,MAS Financial Services Ltd,5483.15
532735,R Systems International Limited,5499.93
532374,STERLITE TECHNOLOGIES LTD.,5507.38
531120,PATEL ENGINEERING LTD.-$,5508.93
532835,ICRA LTD.,5513.07
543652,Fusion Micro Finance Ltd,5584.1
509966,VST INDUSTRIES LTD.,5616.77
524372,Orchid Pharma Ltd,5655.18
539992,Lloyds Engineering Works Ltd,5714.1
543325,Rolex Rings Ltd,5730.03
543441,CMS Info Systems Ltd,5735.62
533122,RattanIndia Power Limited,5746.01
543270,MTAR Technologies Ltd,5755.43
544009,Blue Jet Healthcare Ltd,5856.19
543532,Ethos Ltd,5871.02
532524,PTC INDIA LTD.,5900.93
530001,GUJARAT ALKALIES & CHEMICALS LTD.,5955.73
544022,ASK Automotive Ltd,5979.34
533286,MOIL LTD.,5982.47
532189,INDIA TOURISM DEVELOPMENT CORPORATION LTD.,5993.14
543306,Dodla Dairy Ltd,6005.79
519126,HINDUSTAN FOODS LTD.,6009.19
543253,Mrs. Bectors Food Specialities Ltd,6014.38
543936,Senco Gold Ltd,6024.66
541019,H.G. Infra Engineering Ltd,6028.33
532493,ASTRA MICROWAVE PRODUCTS LTD.,6039.45
532900,Paisalo Digital Ltd,6048.33
522285,JAYASWAL NECO INDUSTRIES LTD.,6054.17
500339,Rain Industries Ltd,6072.72
532029,Sindhu Trade Links Limited,6116.83
512237,JAI CORP LTD.,6121.71
532375,TIPS INDUSTRIES LTD.,6125.95
500135,EPL Ltd,6130.39
512329,SG Mart Ltd,6155.73
509496,ITD CEMENTATION INDIA LTD.,6156.01
543933,Cyient DLM Ltd,6169.62
505355,NESCO LTD.,6179.34
543942,Utkarsh Small Finance Bank Ltd,6182.55
542484,Arvind Fashions Ltd,6211.47
543280,Nazara Technologies Ltd,6217.28
532532,JAIPRAKASH ASSOCIATES LTD.,6242.04
505255,GMM PFAUDLER LTD.,6249.05
517385,Symphony Limited,6289.91
532783,LT FOODS LTD.,6299.17
544061,Azad Engineering Ltd,6325.68
543242,Hemisphere Properties India Ltd,6368.33
543952,NIIT Learning Systems Ltd,6370.52
526367,GANESH HOUSING CORPORATION LTD.-$,6379.11
532300,WOCKHARDT LTD.,6391.96
543350,Vijaya Diagnostic Centre Ltd,6417.07
500645,DEEPAK FERTILISERS & PETROCHEMICALS CORPORATION LTD.,6423.61
532832,INDIABULLS REAL ESTATE LTD.,6455.69
533282,GRAVITA INDIA LTD.,6461.95
500033,FORCE MOTORS LTD.-$,6476.57
543401,Go Fashion (India) Ltd,6481.08
542867,CSB Bank Ltd,6483.17
533033,ISGEC Heavy Engineering Ltd,6484.94
543530,Paradeep Phosphates Ltd,6517.92
509631,HEG LTD.,6557.38
538979,Greenlam Industries Ltd,6580.9
540725,Share India Securities Ltd,6587.36
540047,Dilip Buildcon Ltd,6592.1
532162,JK PAPER LTD.,6604.15
500185,HINDUSTAN CONSTRUCTION CO.LTD.,6610.42
542907,Prince Pipes and Fittings Ltd,6617.08
500123,ELANTAS BECK INDIA LTD.-$,6619.61
532811,AHLUWALIA CONTRACTS (INDIA) LTD.,6646.51
542597,MSTC Ltd,6666.88
512179,SUNTECK REALTY LTD.,6708.35
532349,TRANSPORT CORPORATION OF INDIA LTD.,6720.48
539874,Ujjivan Financial Services Ltd,6769.69
532642,JSW Holdings Limited,6842.09
544044,India Shelter Finance Corporation Ltd,6859.84
532922,Edelweiss Financial Services Ltd.,6870.72
500336,SURYA ROSHNI LTD.,6957.82
533339,ZEN TECHNOLOGIES LTD.,6961.39
512573,AVANTI FEEDS LTD.-$,6967.6
542759,Spandana Sphoorty Financial Ltd,7027.68
502219,Borosil Renewables Ltd,7033.11
531543,JINDAL WORLDWIDE LTD.,7066.34
509557,Garware Technical Fibres Ltd,7100.28
543277,Laxmi Organic Industries Ltd,7110.53
500241,KIRLOSKAR BROTHERS LTD.-$,7145.61
500214,ION EXCHANGE (INDIA) LTD.-$,7148.53
543258,Indigo Paints Ltd,7149.34
530343,GENUS POWER INFRASTRUCTURES LTD.-$,7166.16
543336,Chemplast Sanmar Ltd,7171.06
543297,Inox Wind Energy Ltd,7227.28
532218,SOUTH INDIAN BANK LTD.,7228.33
530999,BALAJI AMINES LTD.-$,7241.62
539978,Quess Corp Ltd,7287.32
535648,JUST DIAL LTD.,7289.44
538891,Magellanic Cloud Ltd,7304.94
530005,INDIA CEMENTS LTD.,7313.57
543523,Campus Activewear Ltd,7326.14
532356,TRIVENI ENGINEERING & INDUSTRIES LTD.,7347.31
520113,VESUVIUS INDIA LTD.,7351.24
524404,MARKSANS PHARMA LTD.,7352.58
532757,VOLTAMP TRANSFORMERS LTD.,7370.37
531599,FDC LTD.,7391.58
532749,ALLCARGO LOGISTICS LTD.,7395.44
533326,TEXMACO RAIL & ENGINEERING LTD.,7404.18
538730,PDS Ltd,7462.17
543596,Tamilnad Mercantile Bank Ltd,7471.02
532531,Strides Pharma Science Ltd,7488.91
543669,Keystone Realtors Ltd,7528.01
532163,SAREGAMA INDIA LTD.,7534.03
507880,V.I.P.INDUSTRIES LTD.-$,7577.6
532942,KNR CONSTRUCTIONS LTD.,7607.4
543427,Medplus Health Services Ltd,7607.93
500038,BALRAMPUR CHINI MILLS LTD.,7610.69
543271,Jubilant Ingrevia Ltd,7621.6
541578,Varroc Engineering Ltd,7639.32
513023,Nava Ltd,7651.57
530813,KRBL LTD.,7713.59
532915,RELIGARE ENTERPRISES LTD.,7759.4
543657,Archean Chemical Industries Ltd,7801.16
532156,Vaibhav Global Ltd,7839.45
541195,Mishra Dhatu Nigam Ltd,7846.74
500101,ARVIND LTD.,7881.62
504918,SANDUR MANGANESE & IRON ORES LTD.,7933.23
504614,SARDA ENERGY & MINERALS LTD.-$,7939.15
500413,THOMAS COOK (INDIA) LTD.,7963.54
543945,Netweb Technologies India Ltd,8037.2
543965,TVS Supply Chain Solutions Ltd,8075.67
532638,SHOPPERS STOP LTD.,8097.75
533169,MAN INFRACONSTRUCTION LTD.,8121.1
500245,KIRLOSKAR FERROUS INDUSTRIES LTD.,8146.7
532468,Kama Holdings Limited-$,8154.54
505509,RESPONSIVE INDUSTRIES LTD.,8160.86
533088,MAHINDRA HOLIDAYS & RESORTS INDIA LTD.,8167.36
543980,Jupiter Life Line Hospitals Ltd,8198.38
543259,Home First Finance Company India Ltd,8224.9
500133,ESAB INDIA LTD.,8258.36
524230,RASHTRIYA CHEMICALS & FERTILIZERS LTD.,8294.63
543626,Electronics Mart India Ltd,8295.18
539302,Power Mech Projects Ltd,8345.44
534618,Waaree Renewable Technologies Ltd,8367.46
524226,GUJARAT AMBUJA EXPORTS LTD.,8416.61
500266,MAHARASHTRA SCOOTERS LTD.,8479.65
532652,KARNATAKA BANK LTD.,8481.68
542141,Techno Electric & Engineering Company Ltd,8484.3
542323,KPI Green Energy Ltd,8492.31
500126,Procter & Gamble Health Ltd,8512.99
543397,Sapphire Foods India Ltd,8535.63
540575,Star Cement Ltd,8649.46
543272,Easy Trip Planners Ltd,8661.73
519600,CCL PRODUCTS (INDIA) LTD.,8709.34
543413,Tega Industries Ltd,8723.69
542650,Metropolis Healthcare Ltd,8745.19
524558,NEULAND LABORATORIES LTD.,8812.91
523704,MASTEK LTD.,8825.1
500338,Prism Johnson Ltd,8838.94
532313,MAHINDRA LIFESPACE DEVELOPERS LTD.,8898.26
543573,Syrma SGS Technology Ltd,8910.33
543957,Redtape Ltd,8955.48
540935,Galaxy Surfactants Ltd,9006.22
543276,Craftsman Automation Ltd,9033.2
544057,Happy Forgings Ltd,9109.61
543482,Eureka Forbes Ltd,9204.45
531500,RAJESH EXPORTS LTD.,9206.21
543959,SBFC Finance Ltd,9242.77
522205,PRAJ INDUSTRIES LTD.,9250.39
533248,GUJARAT PIPAVAV PORT LTD.,9253.04
500390,RELIANCE INFRASTRUCTURE LTD.,9289.28
542011,Garden Reach Shipbuilders & Engineers Ltd,9337.13
544045,DOMS Industries Ltd,9501.5
532443,CERA SANITARYWARE LTD.,9559.25
500670,GUJARAT NARMADA VALLEY FERTILIZERS & CHEMICALS LTD.,9604.04
500690,GUJARAT STATE FERTILIZERS & CHEMICALS LTD.,9615.26
523025,SAFARI INDUSTRIES (INDIA) LTD.,9661.14
539807,Infibeam Avenues Ltd,9713.2
538962,Minda Corporation Ltd,9717.38
530019,Jubilant Pharmova Ltd,9741.63
543275,Anupam Rasayan India Ltd,9767.54
517146,USHA MARTIN LTD.,9788.31
540743,Godrej Agrovet Ltd,9841.2
523405,JM FINANCIAL LTD.-$,9851.5
532800,TV18 BROADCAST LTD.,9984.43
531335,ZYDUS WELLNESS LTD.-$,10023.02
543228,Route Mobile Ltd,10038.46
532670,SHREE RENUKA SUGARS LTD.,10082.66
532210,CITY UNION BANK LTD.,10183.79
532939,RELIANCE POWER LTD.,10206.35
543425,C.E. Info Systems Ltd,10241.77
533095,BENGAL & ASSAM COMPANY LTD.,10336.14
543428,Data Patterns (India) Ltd,10386.15
500125,E.I.D.-PARRY (INDIA) LTD.,10418.51
500128,ELECTROSTEEL CASTINGS LTD.,10450.19
504882,NATIONAL STANDARD (INDIA) LTD.,10474.0
500210,INGERSOLL-RAND (INDIA) LTD.,10512.14
532482,GRANULES INDIA LTD.-$,10552.73
544046,INOX India Ltd,10554.89
517506,TTK PRESTIGE LTD.,10562.39
532734,GODAWARI POWER & ISPAT LTD.,10603.71
539150,PNC Infratech Ltd,10607.89
543417,RateGain Travel Technologies Ltd,10684.68
523598,SHIPPING CORPORATION OF INDIA LTD.,10690.09
533160,D B Realty Ltd,10704.49
509488,GRAPHITE INDIA LTD.,10707.56
543322,Glenmark Life Sciences Ltd,10729.09
500380,JK LAKSHMI CEMENT LTD.,10736.22
543398,Latent View Analytics Ltd,10765.69
540900,Newgen Software Technologies Ltd,10824.32
543720,KFin Technologies Ltd,10832.19
511196,CAN FIN HOMES LTD.,10892.01
541233,Lemon Tree Hotels Ltd,10909.23
542904,Ujjivan Small Finance Bank Ltd,11066.32
506767,ALKYL AMINES CHEMICALS LTD.-$,11246.61
541988,AAVAS Financiers Ltd,11265.86
532927,ECLERX SERVICES LTD.,11357.21
500878,CEAT LTD.,11409.15
532872,SUN PHARMA ADVANCED RESEARCH COMPANY LTD.,11455.61
500330,RAYMOND LTD.,11461.0
543534,Aether Industries Ltd,11478.19
543243,Equitas Small Finance Bank Ltd,11537.96
505700,ELECON ENGINEERING CO.LTD.,11553.23
506590,PCBL Ltd,11576.78
539006,PTC Industries Ltd,11582.44
543238,UTI Asset Management Company Ltd,11633.55
534597,Rattanindia Enterprises Ltd,11658.06
524742,CAPLIN POINT LABORATORIES LTD.,11664.65
540596,Eris Lifesciences Ltd,11671.23
515055,Anant Raj Limited-$,11702.72
543317,G R Infraprojects Ltd,11711.94
532798,NETWORK18 MEDIA & INVESTMENTS LTD.,11772.94
500031,BAJAJ ELECTRICALS LTD.-$,11813.49
540203,Sheela Foam Ltd,11849.1
500405,SUPREME PETROCHEM LTD.,11956.61
504067,ZENSAR TECHNOLOGIES LTD.,12045.39
543334,Nuvoco Vistas Corporation Ltd,12050.45
513377,MMTC LTD.,12090.0
501425,BOMBAY BURMAH TRADING CORP.LTD.,12090.07
532178,ENGINEERS INDIA LTD.,12137.31
543265,RailTel Corporation of India Ltd,12352.92
538835,Intellect Design Arena Ltd,12402.7
533293,KIRLOSKAR OIL ENGINES LTD.,12507.42
502986,VARDHMAN TEXTILES LTD.,12532.84
