SecurityCode,companyName,currentValue,change,pChange,updatedOn,securityID,group,faceValue,industry,previousClose,previousOpen,dayHigh,dayLow,52weekHigh,52weekLow,weightedAvgPrice,totalTradedValue,totalTradedQuantity,2WeekAvgQuantity,marketCapFull,marketCapFreeFloat
500116,IDBI BANK LTD.,89.86,3.41,3.94,15 Feb 24 | 04:01 PM,IDBI,A  / S&P BSE 200,10,Financial Services,86.45,87.35,91.79,86.29,98.7,42.88,89.69,17.87 Cr.,19.93 Lakh,33.91 Lakh,96621.09,"4,831.05 Cr."
500096,DABUR INDIA LTD.,544.9,0.7,0.13,15 Feb 24 | 04:01 PM,DABUR,A  / S&P BSE 100,1,Fast Moving Consumer Goods,544.2,545.25,547.5,541.05,596.9,504,543.23,0.54 Cr.,0.10 Lakh,0.90 Lakh,96558.29,"31,864.24 Cr."
500182,HERO MOTOCORP LTD.,4805,-8.2,-0.17,15 Feb 24 | 04:01 PM,HEROMOTOCO,A  / S&P BSE 100,2,Automobile and Auto Components,4813.2,4817.55,4856.4,4790,4979.95,2246.75,4820.9,3.94 Cr.,0.08 Lakh,0.15 Lakh,96062.4,"62,440.56 Cr."
508869,APOLLO HOSPITALS ENTERPRISE LTD.,6656.9,-97.95,-1.45,15 Feb 24 | 04:01 PM,APOLLOHOSP,A  / S&P BSE 100,5,Healthcare,6754.85,6750,6759.95,6586.95,6759.95,4078.4,6667.35,7.65 Cr.,0.11 Lakh,0.09 Lakh,95716.01,"67,001.21 Cr."
500387,SHREE CEMENT LTD.,26382.75,-508.4,-1.89,15 Feb 24 | 04:01 PM,SHREECEM,A  / S&P BSE 100,10,Construction Materials,26891.15,27097.3,27097.3,26254,30710.15,22601.3,26511.07,1.40 Cr.,0.01 Lakh,0.01 Lakh,95190.94,"35,220.65 Cr."
500002,ABB India Limited,4467.75,-95.2,-2.09,15 Feb 24 | 04:01 PM,ABB,A  / S&P BSE 200,2,Capital Goods,4562.95,4570.55,4583.35,4460.05,4984.3,3025.05,4496.83,2.42 Cr.,0.05 Lakh,0.09 Lakh,94675.36,"23,668.84 Cr."
511243,Cholamandalam Investment and Finance Company Ltd,1124,-1.45,-0.13,15 Feb 24 | 04:01 PM,CHOLAFIN,A  / S&P BSE 100,2,Financial Services,1125.45,1134.25,1151,1121.5,1309.75,709.85,1134.54,5.38 Cr.,0.47 Lakh,0.66 Lakh,94383.7,"45,304.17 Cr."
533098,NHPC LTD.,92.61,4.06,4.58,15 Feb 24 | 04:01 PM,NHPC,A  / S&P BSE 200,10,Power,88.55,91.02,96.5,89.35,115.84,37.8,93.32,275.39 Cr.,295.08 Lakh,299.39 Lakh,93027.07,"25,117.31 Cr."
511218,Shriram Finance Ltd,2437.65,43.95,1.84,15 Feb 24 | 04:01 PM,SHRIRAMFIN,A  / S&P BSE 100,10,Financial Services,2393.7,2424.9,2462.85,2411.95,2495.6,1190,2436.88,7.51 Cr.,0.31 Lakh,0.22 Lakh,91570.89,"67,762.46 Cr."
532321,Zydus Lifesciences Ltd,879.5,11.55,1.33,15 Feb 24 | 04:01 PM,ZYDUSLIFE,A  / S&P BSE 200,1,Healthcare,867.95,868.75,884.8,863.8,884.8,452.2,873.17,4.44 Cr.,0.51 Lakh,0.88 Lakh,89023.35,"22,255.84 Cr."
543904,Mankind Pharma Ltd,2210,5.85,0.27,15 Feb 24 | 04:00 PM,MANKIND,B  / S&P BSE 200,1,Healthcare,2204.15,2190.7,2222,2180,2297,1240.75,2200.61,1.50 Cr.,0.07 Lakh,0.21 Lakh,88530.05,"8,853.00 Cr."
500420,TORRENT PHARMACEUTICALS LTD.,2588.4,-17.9,-0.69,15 Feb 24 | 04:01 PM,TORNTPHARM,A  / S&P BSE 200,5,Healthcare,2606.3,2611.7,2615.35,2567,2699.95,1446.15,2589.27,0.86 Cr.,0.03 Lakh,0.05 Lakh,87599.28,"23,651.81 Cr."
517354,HAVELLS INDIA LTD.,1378,-2.15,-0.16,15 Feb 24 | 04:01 PM,HAVELLS,A  / S&P BSE 100,1,Consumer Durables,1380.15,1382.5,1390,1375.75,1471.75,1128.1,1383.41,0.86 Cr.,0.06 Lakh,0.21 Lakh,86356.92,"34,542.77 Cr."
543220,Max Healthcare Institute Ltd,864.1,-15.25,-1.73,15 Feb 24 | 04:00 PM,MAXHEALTH,A  / S&P BSE 100,10,Healthcare,879.35,878.15,879.35,858.3,909,412,864.42,2.19 Cr.,0.25 Lakh,3.05 Lakh,83978.29,"63,823.50 Cr."
532648,YES BANK LTD.,29.01,0.31,1.08,15 Feb 24 | 04:01 PM,YESBANK,A  / S&P BSE 100,2,Financial Services,28.7,29,29.78,27.1,32.81,14.1,27.26,1152.27 Cr.,4226.57 Lakh,1018.08 Lakh,83442.43,"50,899.88 Cr."
532432,UNITED SPIRITS LTD.,1143,13.55,1.2,15 Feb 24 | 04:01 PM,UNITDSPR,A  / S&P BSE 100,2,Fast Moving Consumer Goods,1129.45,1135.5,1148.5,1127.9,1148.65,730.9,1139.65,4.91 Cr.,0.43 Lakh,0.28 Lakh,83136.2,"33,254.48 Cr."
500530,BOSCH LTD.,27941,559.05,2.04,15 Feb 24 | 04:01 PM,BOSCHLTD,A  / S&P BSE 200,10,Automobile and Auto Components,27381.95,27042.75,28351,27042.75,28351,17257.05,27848.91,7.30 Cr.,0.03 Lakh,0.01 Lakh,82408.18,"23,898.37 Cr."
500104,HINDUSTAN PETROLEUM CORPORATION LTD.,574.95,32.5,5.99,15 Feb 24 | 04:01 PM,HINDPETRO,A  / S&P BSE 200,10,"Oil, Gas & Consumable Fuels",542.45,549.65,579.7,539,579.7,211.7,566.18,31.96 Cr.,5.65 Lakh,5.12 Lakh,81559.44,"36,701.75 Cr."
540716,ICICI Lombard General Insurance Company Ltd,1650,9.5,0.58,15 Feb 24 | 04:01 PM,ICICIGI,A  / S&P BSE 100,10,Financial Services,1640.5,1644.15,1659,1616.3,1659,1049.1,1638.45,2.01 Cr.,0.12 Lakh,0.18 Lakh,81236.79,"42,243.13 Cr."
541729,HDFC Asset Management Company Ltd,3782.85,6.75,0.18,15 Feb 24 | 04:01 PM,HDFCAMC,A  / S&P BSE 200,5,Financial Services,3776.1,3766.15,3820.6,3727.35,3820.6,1595.25,3777.72,2.06 Cr.,0.05 Lakh,0.12 Lakh,80757.79,"37,956.16 Cr."
533148,JSW Energy Ltd,484.25,4.9,1.02,15 Feb 24 | 04:01 PM,JSWENERGY,A  / S&P BSE 200,10,Power,479.35,485.15,493.65,482.25,521.4,204.8,487.66,5.53 Cr.,1.13 Lakh,2.33 Lakh,79643.42,"20,707.29 Cr."
500103,BHARAT HEAVY ELECTRICALS LTD.,227.55,2.95,1.31,15 Feb 24 | 04:01 PM,BHEL,A  / S&P BSE 200,2,Capital Goods,224.6,227.2,233.25,224.85,243.3,66.3,227.06,281.48 Cr.,123.96 Lakh,23.97 Lakh,79234.35,"29,316.71 Cr."
532286,JINDAL STEEL & POWER LTD.,763.25,4.95,0.65,15 Feb 24 | 04:01 PM,JINDALSTEL,A  / S&P BSE 200,1,Metals & Mining,758.3,761.05,773.9,755.45,804.85,503,765.93,8.44 Cr.,1.10 Lakh,1.15 Lakh,77858.22,"28,028.96 Cr."
532822,Vodafone Idea Ltd,15.95,0.39,2.51,15 Feb 24 | 04:01 PM,IDEA,A  / S&P BSE 200,10,Telecommunication,15.56,15.63,16.28,15.53,18.42,5.7,15.95,130.92 Cr.,820.59 Lakh,610.90 Lakh,77644.31,"12,423.09 Cr."
517334,Samvardhana Motherson International Ltd,113.25,-0.8,-0.7,15 Feb 24 | 04:01 PM,MOTHERSON,A  / S&P BSE 200,1,Automobile and Auto Components,114.05,115.35,115.75,112.75,123.45,61.84,113.74,9.13 Cr.,8.03 Lakh,10.24 Lakh,76741.42,"26,859.50 Cr."
542830,Indian Railway Catering and Tourism Corporation Ltd,951.3,21.75,2.34,15 Feb 24 | 04:00 PM,IRCTC,A  / S&P BSE 100,2,Consumer Services,929.55,937.9,967.7,935.6,1049.75,557.15,955.09,45.04 Cr.,4.72 Lakh,3.33 Lakh,76104,"28,919.52 Cr."
500850,INDIAN HOTELS CO.LTD.,527.5,-0.35,-0.07,15 Feb 24 | 04:01 PM,INDHOTEL,A  / S&P BSE 100,1,Consumer Services,527.85,529,531.45,525.3,538.5,298.2,528.55,5.05 Cr.,0.96 Lakh,1.95 Lakh,75086.05,"46,553.35 Cr."
532505,UCO BANK,61.63,2.76,4.69,15 Feb 24 | 04:01 PM,UCOBANK,A  / S&P BSE 200,10,Financial Services,58.87,59.44,62,57.6,70.66,22.26,59.84,26.10 Cr.,43.63 Lakh,107.50 Lakh,73684.57,"3,684.23 Cr."
500257,LUPIN LTD.,1605.15,-4.45,-0.28,15 Feb 24 | 04:01 PM,LUPIN,A  / S&P BSE 100,2,Healthcare,1609.6,1615.5,1630.45,1595.4,1701,628.1,1607.76,2.30 Cr.,0.14 Lakh,0.48 Lakh,73112.81,"38,749.79 Cr."
500480,CUMMINS INDIA LTD.,2627.05,60.3,2.35,15 Feb 24 | 04:01 PM,CUMMINSIND,A  / S&P BSE 200,2,Capital Goods,2566.75,2596.65,2645,2568.7,2645,1481.1,2610.96,5.15 Cr.,0.20 Lakh,0.26 Lakh,72821.83,"35,682.69 Cr."
540133,ICICI Prudential Life Insurance Company Ltd,504.8,-4.2,-0.83,15 Feb 24 | 04:01 PM,ICICIPRULI,A  / S&P BSE 100,10,Financial Services,509,508.7,511.25,503.75,615.55,380.95,507.66,2.81 Cr.,0.55 Lakh,0.35 Lakh,72702.62,"19,629.71 Cr."
526371,NMDC LTD.,246.95,11.45,4.86,15 Feb 24 | 04:01 PM,NMDC,A  / S&P BSE 200,1,Metals & Mining,235.5,250.1,252.65,243.1,252.65,103.75,248.03,66.67 Cr.,26.88 Lakh,12.81 Lakh,72371.31,"28,224.81 Cr."
532814,INDIAN BANK,525,-0.95,-0.18,15 Feb 24 | 04:01 PM,INDIANB,A  / S&P BSE 200,10,Financial Services,525.95,527.55,533,515.8,573.45,253.35,523.56,9.90 Cr.,1.89 Lakh,1.69 Lakh,70715.61,"18,386.06 Cr."
500830,COLGATE-PALMOLIVE (INDIA) LTD.,2582.05,-12.55,-0.48,15 Feb 24 | 04:01 PM,COLPAL,A  / S&P BSE 100,1,Fast Moving Consumer Goods,2594.6,2594.8,2620,2582,2620,1437.5,2596.44,1.29 Cr.,0.05 Lakh,0.06 Lakh,70228.05,"34,411.74 Cr."
503806,SRF LTD.,2349.5,-8.3,-0.35,15 Feb 24 | 04:01 PM,SRF,A  / S&P BSE 100,10,Chemicals,2357.8,2372.95,2372.95,2345.55,2636.65,2050,2362.02,1.13 Cr.,0.05 Lakh,0.24 Lakh,69645.01,"34,126.06 Cr."
542652,Polycab India Ltd,4564.9,208.75,4.79,15 Feb 24 | 04:00 PM,POLYCAB,A  / S&P BSE 200,10,Capital Goods,4356.15,4366.55,4625,4340.05,5722.9,2755,4483.39,45.39 Cr.,1.01 Lakh,0.34 Lakh,68562.57,"21,254.40 Cr."
543066,SBI Cards and Payment Services Ltd,713.85,-5.6,-0.78,15 Feb 24 | 04:00 PM,SBICARD,A  / S&P BSE 100,10,Financial Services,719.45,722,724,712.05,932.35,699.15,718.33,16.99 Cr.,2.37 Lakh,0.96 Lakh,67871.31,"21,040.11 Cr."
532466,ORACLE FINANCIAL SERVICES SOFTWARE LTD.,7805,35,0.45,15 Feb 24 | 04:01 PM,OFSS,A  / S&P BSE 200,5,Information Technology,7770,7849.45,8135.35,7623.9,8135.35,3115,7884.55,14.92 Cr.,0.19 Lakh,0.11 Lakh,67623.9,"18,258.45 Cr."
531642,MARICO LTD.,520.75,-6.25,-1.19,15 Feb 24 | 04:01 PM,MARICO,A  / S&P BSE 100,1,Fast Moving Consumer Goods,527,527,527,515,595,462.95,521.52,1.58 Cr.,0.30 Lakh,0.59 Lakh,67377.89,"26,951.16 Cr."
540762,Tube Investments of India Ltd,3483.45,-12.6,-0.36,15 Feb 24 | 04:01 PM,TIINDIA,A  / S&P BSE 100,1,Automobile and Auto Components,3496.05,3505,3506.05,3455.55,4120.8,2375.05,3476.49,0.84 Cr.,0.02 Lakh,0.06 Lakh,67361.91,"36,375.43 Cr."
540755,General Insurance Corporation of India,383,3.45,0.91,15 Feb 24 | 04:01 PM,GICRE,A  / S&P BSE 200,5,Financial Services,379.55,383.95,395.4,377.1,467,127.8,384.1,5.41 Cr.,1.41 Lakh,4.67 Lakh,67193.52,"9,407.09 Cr."
533179,PERSISTENT SYSTEMS LTD.,8727.9,106.55,1.24,15 Feb 24 | 04:01 PM,PERSISTENT,A  / S&P BSE 100,10,Information Technology,8621.35,8625,8770.7,8625,8828.6,3959.25,8726.3,7.46 Cr.,0.09 Lakh,0.06 Lakh,67139.37,"44,983.38 Cr."
532777,INFO EDGE (INDIA) LTD.,5151.85,40.5,0.79,15 Feb 24 | 04:01 PM,NAUKRI,A  / S&P BSE 100,10,Consumer Services,5111.35,5126.25,5178.7,5067.1,5536.8,3310,5122.05,1.45 Cr.,0.03 Lakh,0.08 Lakh,66656.76,"39,994.05 Cr."
500093,CG Power and Industrial Solutions Ltd,433.8,-1.85,-0.42,15 Feb 24 | 04:01 PM,CGPOWER,A  / S&P BSE 200,2,Capital Goods,435.65,440.55,441.3,428.5,501.75,276.9,436.34,2.34 Cr.,0.54 Lakh,0.96 Lakh,66253.56,"27,826.50 Cr."
532149,BANK OF INDIA,142.85,7.05,5.19,15 Feb 24 | 04:01 PM,BANKINDIA,A  / S&P BSE 200,10,Financial Services,135.8,137.15,143.3,136,156.35,66.05,141.1,31.00 Cr.,21.97 Lakh,27.47 Lakh,65034.86,"17,559.41 Cr."
509480,BERGER PAINTS INDIA LTD.,553.5,-7.3,-1.3,15 Feb 24 | 04:01 PM,BERGEPAINT,A  / S&P BSE 200,1,Consumer Durables,560.8,561.7,562.1,552.2,679.05,458.15,555.88,0.63 Cr.,0.11 Lakh,0.68 Lakh,64523.92,"15,485.74 Cr."
532667,SUZLON ENERGY LTD.,47,0.93,2.02,15 Feb 24 | 04:01 PM,SUZLON,A  / S&P BSE 500,2,Capital Goods,46.07,46.95,47.7,46.5,50.72,6.96,47.13,46.16 Cr.,97.94 Lakh,240.09 Lakh,63899.17,"48,563.37 Cr."
539523,Alkem Laboratories Ltd,5325.9,89.6,1.71,15 Feb 24 | 04:01 PM,ALKEM,A  / S&P BSE 200,2,Healthcare,5236.3,5237.65,5330.25,5188,5410.8,2835.05,5254.09,2.53 Cr.,0.05 Lakh,0.06 Lakh,63679.12,"26,745.23 Cr."
533150,Godrej Properties Ltd,2287.25,-27,-1.17,15 Feb 24 | 04:01 PM,GODREJPROP,A  / S&P BSE 200,5,Realty,2314.25,2348.05,2358.2,2278.4,2456.85,1005.7,2308.37,2.77 Cr.,0.12 Lakh,0.36 Lakh,63594.62,"26,709.74 Cr."
500290,MRF LTD.,148181.85,991.8,0.67,15 Feb 24 | 04:01 PM,MRF,A  / S&P BSE 200,10,Automobile and Auto Components,147190.05,147600.4,149999.9,147020.15,150000,81390.95,148594.6,12.92 Cr.,0.01 Lakh,0.01 Lakh,62846.04,"30,166.10 Cr."
500488,ABBOTT INDIA LTD.,29215.25,-84.55,-0.29,15 Feb 24 | 04:01 PM,ABBOTINDIA,A  / S&P BSE 200,10,Healthcare,29299.8,29300,29360.25,29022.5,29360.25,19908.65,29184.46,0.57 Cr.,0.00 Lakh,0.01 Lakh,62080.37,"15,520.09 Cr."
532725,SOLAR INDUSTRIES INDIA LTD.,6776.8,-245.45,-3.5,15 Feb 24 | 04:01 PM,SOLARINDS,A  / S&P BSE 200,2,Chemicals,7022.25,7057.4,7090,6733,8499,3456.95,6850.82,4.05 Cr.,0.06 Lakh,0.06 Lakh,61323.3,"16,557.29 Cr."
533106,OIL INDIA LTD.,562.95,64,12.83,15 Feb 24 | 04:01 PM,OIL,A  / S&P BSE 200,10,"Oil, Gas & Consumable Fuels",498.95,506.1,575.45,503.8,575.45,238.25,553.58,74.89 Cr.,13.53 Lakh,3.85 Lakh,61046.59,"20,145.37 Cr."
524804,AUROBINDO PHARMA LTD.,1018.2,19.25,1.93,15 Feb 24 | 04:01 PM,AUROPHARMA,A  / S&P BSE 200,1,Healthcare,998.95,996.75,1023.95,996.75,1177,443.15,1010.52,18.54 Cr.,1.83 Lakh,3.17 Lakh,59660.27,"28,636.93 Cr."
534816,Indus Towers Ltd,221.3,5.3,2.45,15 Feb 24 | 04:01 PM,INDUSTOWER,A  / S&P BSE 200,10,Telecommunication,216,217.7,223.7,216.65,236,135.8,220.95,12.91 Cr.,5.84 Lakh,273.40 Lakh,59638.95,"14,313.35 Cr."
532885,CENTRAL BANK OF INDIA,67.44,1.81,2.76,15 Feb 24 | 04:01 PM,CENTRALBK,A  / S&P BSE 500,10,Financial Services,65.63,65.99,67.99,64.21,76.85,22.25,66.25,30.90 Cr.,46.64 Lakh,62.97 Lakh,58544.26,"4,098.10 Cr."
531344,CONTAINER CORPORATION OF INDIA LTD.,955.7,15.8,1.68,15 Feb 24 | 04:01 PM,CONCOR,A  / S&P BSE 200,5,Services,939.9,947.8,961.35,933.95,971.6,555,951.52,6.74 Cr.,0.71 Lakh,0.97 Lakh,58230.26,"26,203.62 Cr."
532779,TORRENT POWER LTD.,1211.05,80.85,7.15,15 Feb 24 | 04:01 PM,TORNTPOWER,A  / S&P BSE 200,10,Power,1130.2,1130.35,1235.1,1130.35,1235.1,482.4,1205.27,10.05 Cr.,0.83 Lakh,0.44 Lakh,58205.1,"20,371.78 Cr."
500368,Patanjali Foods Ltd,1603.5,29.75,1.89,15 Feb 24 | 04:01 PM,PATANJALI,A  / S&P BSE 200,2,Fast Moving Consumer Goods,1573.75,1570.15,1608.2,1570.15,1713.35,851.7,1593.86,6.77 Cr.,0.42 Lakh,0.62 Lakh,58045.87,"15,091.93 Cr."
539437,IDFC First Bank Ltd,81.23,0.36,0.45,15 Feb 24 | 04:01 PM,IDFCFIRSTB,A  / S&P BSE 100,10,Financial Services,80.87,81.24,81.67,80.72,100.74,52.11,81.17,16.73 Cr.,20.62 Lakh,30.80 Lakh,57414.09,"30,429.47 Cr."
540115,L&T Technology Services Ltd,5422.55,26.15,0.48,15 Feb 24 | 04:01 PM,LTTS,A  / S&P BSE 200,2,Information Technology,5396.4,5487.85,5500,5380.9,5675,3281.05,5440.68,1.82 Cr.,0.03 Lakh,0.06 Lakh,57343.81,"14,909.39 Cr."
532754,GMR Airports Infrastructure Ltd,90.33,0.48,0.53,15 Feb 24 | 04:01 PM,GMRINFRA,A  / S&P BSE 500,1,Services,89.85,90.44,91.7,89.15,92.5,36.75,90.17,17.79 Cr.,19.73 Lakh,27.37 Lakh,54522.69,"22,354.30 Cr."
523642,PI Industries Ltd,3564.2,144.8,4.23,15 Feb 24 | 04:01 PM,PIIND,A  / S&P BSE 100,1,Chemicals,3419.4,3425.8,3610,3425.8,4010,2870,3555.49,28.78 Cr.,0.81 Lakh,0.13 Lakh,54075.37,"28,659.95 Cr."
542649,Rail Vikas Nigam Ltd,259.25,10.45,4.2,15 Feb 24 | 04:00 PM,RVNL,A  / S&P BSE 500,10,Construction,248.8,250.45,262.8,248.25,345.6,56.15,255.29,29.30 Cr.,11.48 Lakh,26.48 Lakh,54054.15,"14,594.62 Cr."
533398,MUTHOOT FINANCE LTD.,1345.95,-33.85,-2.45,15 Feb 24 | 04:01 PM,MUTHOOTFIN,A  / S&P BSE 200,10,Financial Services,1379.8,1402.05,1444.3,1324,1537.4,911.4,1371.19,10.75 Cr.,0.78 Lakh,0.13 Lakh,54034.37,"14,589.28 Cr."
500459,PROCTER & GAMBLE HYGIENE & HEALTH CARE LTD.,16488.4,-118.25,-0.71,15 Feb 24 | 04:01 PM,PGHH,A  / S&P BSE 200,10,Fast Moving Consumer Goods,16606.65,16606.65,16699.95,16450,19086.2,13101.05,16546.65,0.55 Cr.,0.00 Lakh,0.00 Lakh,53522.56,"15,521.54 Cr."
532830,Astral Ltd,1948,-1.9,-0.1,15 Feb 24 | 04:01 PM,ASTRAL,A  / S&P BSE 200,1,Capital Goods,1949.9,1952.55,1965,1945,2057.95,1297.9,1956.8,1.53 Cr.,0.08 Lakh,0.29 Lakh,52328.54,"23,024.56 Cr."
500113,STEEL AUTHORITY OF INDIA LTD.,125.7,2.75,2.24,15 Feb 24 | 04:01 PM,SAIL,A  / S&P BSE 200,10,Metals & Mining,122.95,124.2,127,123.3,150,80.5,125.65,28.41 Cr.,22.61 Lakh,55.41 Lakh,51915.26,"18,170.34 Cr."
500493,BHARAT FORGE LTD.,1110.1,5,0.45,15 Feb 24 | 04:01 PM,BHARATFORG,A  / S&P BSE 100,2,Capital Goods,1105.1,1116.35,1116.35,1094.65,1330,744,1102.16,11.87 Cr.,1.08 Lakh,0.86 Lakh,51675.27,"28,421.40 Cr."
500477,ASHOK LEYLAND LTD.,174.5,0.75,0.43,15 Feb 24 | 04:01 PM,ASHOKLEY,A  / S&P BSE 100,1,Capital Goods,173.75,174.75,175.5,173.55,191.45,133.1,174.64,11.02 Cr.,6.32 Lakh,18.05 Lakh,51235.42,"25,105.36 Cr."
526299,MPHASIS LTD.,2711.35,152.35,5.95,15 Feb 24 | 04:01 PM,MPHASIS,A  / S&P BSE 200,10,Information Technology,2559,2569.8,2721,2569.8,2788.35,1660.65,2668.44,3.27 Cr.,0.12 Lakh,0.18 Lakh,51217.58,"22,535.73 Cr."
590024,FERTILIZERS & CHEMICALS TRAVANCORE LTD.,778.65,33.65,4.52,15 Feb 24 | 04:00 PM,FACT,B  /,10,Chemicals,745,743.05,793.05,738,908.95,192.5,776.44,3.97 Cr.,0.51 Lakh,0.45 Lakh,50384.26,"5,038.43 Cr."
500483,TATA COMMUNICATIONS LTD.,1752.95,1.4,0.08,15 Feb 24 | 04:01 PM,TATACOMM,A  / S&P BSE 200,10,Telecommunication,1751.55,1764.9,1766.45,1738.55,1956.85,1157.1,1754.01,0.86 Cr.,0.05 Lakh,0.23 Lakh,49959.08,"20,483.22 Cr."
500410,ACC LTD.,2638.15,16.15,0.62,15 Feb 24 | 04:01 PM,ACC,A  / S&P BSE 200,10,Construction Materials,2622,2634.95,2652.7,2609,2691,1593.5,2631.12,3.28 Cr.,0.13 Lakh,0.18 Lakh,49541.1,"21,302.67 Cr."
532508,JINDAL STAINLESS LTD.,599.05,30.5,5.36,15 Feb 24 | 04:01 PM,JSL,A  / S&P BSE 500,2,Metals & Mining,568.55,576.4,606.4,573.8,639,242.7,593.88,5.39 Cr.,0.91 Lakh,2.39 Lakh,49327.85,"20,717.70 Cr."
533206,SJVN Ltd,125,4.4,3.65,15 Feb 24 | 04:01 PM,SJVN,A  / S&P BSE 500,10,Power,120.6,123.95,128.25,123,170.45,30.39,125.34,105.00 Cr.,83.78 Lakh,103.02 Lakh,49122.44,"8,842.04 Cr."
503100,The Phoenix Mills Ltd,2747.5,162.1,6.27,15 Feb 24 | 04:01 PM,PHOENIXLTD,A  / S&P BSE 500,2,Realty,2585.4,2633.35,2766,2623.05,2834.4,1186.45,2700.35,4.47 Cr.,0.17 Lakh,0.17 Lakh,49088.04,"25,525.78 Cr."
509930,SUPREME INDUSTRIES LTD.,3802,3.05,0.08,15 Feb 24 | 04:01 PM,SUPREMEIND,A  / S&P BSE 200,2,Capital Goods,3798.95,3864.55,3864.55,3785,4883.75,2430.5,3811.55,1.34 Cr.,0.04 Lakh,0.04 Lakh,48295.62,"24,630.76 Cr."
523457,Linde India Limited,5614.9,73.4,1.32,15 Feb 24 | 04:01 PM,LINDEINDIA,A  / S&P BSE 200,10,Chemicals,5541.5,5595,5645,5524,6885.95,3484.7,5576.73,0.49 Cr.,0.01 Lakh,0.02 Lakh,47886.24,"11,971.56 Cr."
533273,OBEROI REALTY LTD.,1312.7,-10.4,-0.79,15 Feb 24 | 04:01 PM,OBEROIRLTY,A  / S&P BSE 200,10,Realty,1323.1,1330.4,1358.75,1304.65,1586.15,814.9,1322.71,1.69 Cr.,0.13 Lakh,0.17 Lakh,47730.07,"15,273.62 Cr."
544026,Indian Renewable Energy Development Agency Ltd,176.75,8.4,4.99,15 Feb 24 | 04:00 PM,IREDA,B  / S&P BSE IPO,10,Financial Services,168.35,176.75,176.75,176.75,215,49.99,176.75,3.29 Cr.,1.86 Lakh,58.49 Lakh,47506.24,"8,551.12 Cr."
505790,Schaeffler India Ltd,3031.1,52.55,1.76,15 Feb 24 | 04:01 PM,SCHAEFFLER,A  / S&P BSE 200,2,Automobile and Auto Components,2978.55,2981.95,3088,2981.95,3719.2,2616.05,3041.36,0.99 Cr.,0.03 Lakh,0.01 Lakh,47377.21,"12,318.07 Cr."
533295,PUNJAB & SIND BANK,69.64,4.43,6.79,15 Feb 24 | 04:01 PM,PSB,B  / S&P BSE 500,10,Financial Services,65.21,66.26,70.9,64.5,77.5,23.06,67.13,2.91 Cr.,4.34 Lakh,15.25 Lakh,47200.5,944.01 Cr.
540691,Aditya Birla Capital Ltd,181.15,-1.25,-0.69,15 Feb 24 | 04:01 PM,ABCAPITAL,A  / S&P BSE 200,10,Financial Services,182.4,184,184,180.7,199.4,137,181.92,2.15 Cr.,1.18 Lakh,6.27 Lakh,47093.97,"12,715.37 Cr."
543994,JSW Infrastructure Ltd,221.8,4.4,2.02,15 Feb 24 | 04:00 PM,JSWINFRA,B  / S&P BSE IPO,2,Services,217.4,219.8,225.3,218.9,247.4,141.75,222,10.79 Cr.,4.86 Lakh,3.82 Lakh,46578.03,"2,794.68 Cr."
500408,TATA ELXSI LTD.,7466.8,42.8,0.58,15 Feb 24 | 04:01 PM,TATAELXSI,A  / S&P BSE 200,10,Information Technology,7424,7453.3,7535,7450,9191.1,5883.05,7483.77,1.87 Cr.,0.03 Lakh,0.09 Lakh,46500.57,"26,040.32 Cr."
532478,UNITED BREWERIES LTD.-$,1758.3,20.95,1.21,15 Feb 24 | 04:01 PM,UBL,A  / S&P BSE 200,1,Fast Moving Consumer Goods,1737.35,1743.55,1770.35,1728.1,1913.5,1342.25,1750.59,0.55 Cr.,0.03 Lakh,0.06 Lakh,46490.36,"13,017.30 Cr."
533274,PRESTIGE ESTATES PROJECTS LTD.,1131.95,29.1,2.64,15 Feb 24 | 04:01 PM,PRESTIGE,A  / S&P BSE 500,10,Realty,1102.85,1126.9,1140,1104.45,1440,391.3,1124.49,3.03 Cr.,0.27 Lakh,0.24 Lakh,45375.53,"15,881.44 Cr."
502355,BALKRISHNA INDUSTRIES LTD.-$,2341,-12.3,-0.52,15 Feb 24 | 04:01 PM,BALKRISIND,A  / S&P BSE 200,2,Automobile and Auto Components,2353.3,2365,2372.45,2329.9,2793.7,1912.3,2346.2,1.92 Cr.,0.08 Lakh,0.09 Lakh,45255.55,"18,554.78 Cr."
542651,KPIT Technologies Ltd,1642.35,4.75,0.29,15 Feb 24 | 04:00 PM,KPITTECH,A  / S&P BSE 500,10,Information Technology,1637.6,1665,1689.35,1624,1764,740.75,1655.81,17.51 Cr.,1.06 Lakh,1.17 Lakh,45024.01,"26,564.16 Cr."
544028,Tata Technologies Ltd,1107.7,0.4,0.04,15 Feb 24 | 04:00 PM,TATATECH,B  / S&P BSE IPO,2,Information Technology,1107.3,1114.35,1120,1105,1400,1071,1112.19,10.02 Cr.,0.90 Lakh,1.46 Lakh,44935.9,"5,392.31 Cr."
532525,BANK OF MAHARASHTRA,62.24,2.26,3.77,15 Feb 24 | 04:01 PM,MAHABANK,A  / S&P BSE 500,10,Financial Services,59.98,60.49,62.8,59.25,70,22.8,61.23,48.17 Cr.,78.68 Lakh,93.52 Lakh,44074.47,"6,170.43 Cr."
